particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,29111.731988593485,309178.6657244999,1975384821428572.0,-67199.99999999999,2017223281134898.5,786.357,867.6158893479302,0.0
0,33424.74051075017,309178.66560997936,1933443803921200.8,-68642.14455733425,2017223281134898.5,786.357,869.2764924548617,0.0
0,38376.73686501157,309178.66521546175,1892468424072781.5,-70081.62098166894,2017223281134898.5,786.357,870.9308654504451,0.0
0,44062.38941279583,309178.66446591564,1855555892243404.8,-71405.30908776828,2017223281134898.5,786.357,872.4493951555975,0.0
0,50590.39197610749,309178.6633084821,1827388059705321.2,-72433.24806331345,2017223281134898.5,786.357,873.6268212134922,-5.820766091346741e-11
0,58085.54176031472,309178.661756709,1814686665732276.0,-72901.95988117938,2017223281134898.5,786.357,874.1631674211495,0.0
0,66691.12512871357,309178.6599624385,1826506241400485.5,-72465.68692818434,2017223281134898.5,786.357,873.6639478548063,0.0
0,76571.65683823434,309178.65830868896,1874061069625299.5,-70738.45653205435,2017223281134898.5,786.357,871.6847077249242,0.0
0,87916.0251028354,309178.6574911078,1969806477247082.5,-67390.03700182312,2017223281134898.5,786.357,867.8348857852293,0.0
0,100941.10260943102,309178.58721036674,2125931416132308.8,-62441.27114951974,2017223281134898.5,786.357,862.1135173048691,5.820766091346741e-11
0,115895.8925189068,309178.5872103667,2353156466682898.5,-56411.82891128517,2017223281134898.5,786.357,855.0911251108291,0.0
0,133066.28871219646,309178.5872103666,2660154256381983.0,-49901.56479893189,2017223281134898.5,786.357,847.4433928107511,0.0
0,152780.5412840577,309178.5872103667,3054060123197206.5,-43465.372207876586,2017223281134898.5,786.357,839.8142168578039,0.0
0,175415.53176954575,309178.58721036674,3541644343252277.0,-37481.42024845444,2017223281134898.5,786.357,832.6584022981107,0.0
0,201403.9780680049,309178.5872103666,4130474598074425.0,-32138.161571526056,2017223281134898.5,786.357,826.2163745434881,-5.820766091346741e-11
0,231242.70680265783,309178.5872103667,4829766286600989.0,-27484.94484469592,2017223281134898.5,786.357,820.5650882837541,0.0
0,265502.15126021486,309178.5872103666,5650926657033188.0,-23490.98971843555,2017223281134898.5,786.357,815.6832435802543,0.0
0,304837.256484628,309178.5872103666,6607914880293525.0,-20088.91797257888,2017223281134898.5,786.357,811.5017007781876,0.0
