particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,58085.54176031472,767694.3178320001,1975384821428572.0,-67199.99999999999,1052966629754161.2,1239.108,1292.2030164273724,0.0
0,66691.12512871357,767694.3161005971,1682030751731816.2,-78003.19289329775,1052966629754161.2,1239.108,1300.536434702154,-2.3283064365386963e-10
0,76571.65683823434,767694.3089610386,1375874721422685.8,-91504.54210002229,1052966629754161.2,1239.108,1310.8766921881409,0.0
0,87916.0251028354,767694.2921612138,1101993221766124.0,-106420.95526077856,1052966629754161.2,1239.108,1322.2066762968582,0.0
0,100941.10260943102,767694.2914793576,983115353137448.2,-114091.82946601063,1052966629754161.2,1239.108,1327.9955729936514,0.0
0,115895.8925189068,767694.3261271806,1177818224844980.2,-101949.24898575984,1052966629754161.2,1239.108,1318.8203631374065,0.0
0,133066.28871219646,767694.3259562146,1669461301284473.2,-78507.28036944322,1052966629754161.2,1239.108,1300.923984194048,0.0
0,152780.5412840577,767695.5356152455,2360217091077497.0,-56243.07208935524,1052966629754161.2,1239.108,1283.696699150232,0.0
0,175415.53176954575,767695.5356152455,3207231998238239.0,-41389.54091032968,1052966629754161.2,1239.108,1272.0731712645895,2.3283064365386963e-10
0,201403.9780680049,767695.5356152456,4205352212719636.0,-31565.9315285157,1052966629754161.2,1239.108,1264.3270677666924,0.0
0,231242.70680265783,767695.5356152452,5364627119935218.0,-24744.65736988688,1052966629754161.2,1239.108,1258.9203255052578,0.0
0,265502.15126021486,767695.5356152455,6702903478597579.0,-19804.23266183953,1052966629754161.2,1239.108,1254.9898551598617,-2.3283064365386963e-10
0,304837.256484628,767695.5356152452,8243459806600502.0,-16103.173074697466,1052966629754161.2,1239.108,1252.037306704511,0.0
1,175415.53176954575,767694.3178320001,1975384821428572.0,-67199.99999999999,1171045363834813.8,1239.108,1292.2030164273724,0.0
1,201403.9780680049,767694.3515676514,1244737680986510.2,-98235.47273547814,1171045363834813.8,1239.108,1316.0013862478486,0.0
1,231242.70680265783,767649.9047973218,1266273025399366.8,-97084.80032827576,1171045363834813.8,1239.108,1315.0929283709174,0.0
1,265502.15126021486,767649.2014546021,2298170249285412.5,-57761.54314123406,1171045363834813.8,1239.108,1284.8429823101624,0.0
1,304837.256484628,767649.2014546024,3755872567845769.0,-35343.54736538311,1171045363834813.8,1239.108,1267.2748311396274,0.0
2,231242.70680265783,767694.3178320001,1975384821428572.0,-67199.99999999999,577092343337357.1,1239.108,1292.2030164273724,0.0
2,265502.15126021486,767235.8023045678,720521775909087.9,-139955.8477773987,577092343337357.1,1239.108,1346.9904603091786,0.0
2,304837.256484628,763435.6390838777,1253893263360047.8,-98190.16268646292,577092343337357.1,1239.108,1312.7267817564632,0.0
