particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,76571.65683823434,36797.50432800001,1975384821428572.0,-67199.99999999999,2319451754713197.0,271.284,456.0646978839735,-1.4551915228366852e-11
0,87916.0251028354,36797.50349172225,1859810290689488.5,-71251.41633306666,2319451754713197.0,271.284,464.863248331784,-2.9103830456733704e-11
0,100941.10260943102,36797.500321438594,1731236177534724.8,-76065.56360805636,2319451754713197.0,271.284,475.1064384524692,0.0
0,115895.8925189068,36797.4934569972,1591642770692988.0,-81715.03581839678,2319451754713197.0,271.284,486.8521937413736,7.275957614183426e-12
0,133066.28871219646,36797.48422615917,1447184517667401.8,-88108.93913488832,2319451754713197.0,271.284,499.8128116826288,0.0
0,152780.5412840577,36797.53117195389,1312599840819090.8,-94668.29663382488,2319451754713197.0,271.284,512.76861800578,0.0
0,175415.53176954575,36797.623255764425,1217983524809923.5,-99695.62658208248,2319451754713197.0,271.284,522.481099826294,0.0
0,201403.9780680049,36797.62265846346,1211127076888064.8,-100074.98150311474,2319451754713197.0,271.284,523.2066592878539,0.0
0,231242.70680265783,36797.41649947257,1337154592078468.5,-93422.7432599418,2319451754713197.0,271.284,510.33353752112816,0.0
0,265502.15126021486,36797.21095222139,1604912992032489.2,-81157.01280273663,2319451754713197.0,271.284,485.7040740100046,0.0
0,304837.256484628,36797.1874102384,1990688751450516.8,-66683.38277557184,2319451754713197.0,271.284,454.9298191717273,0.0
1,115895.8925189068,36797.504328000025,1975384821428572.0,-67199.99999999999,1450006506969659.8,271.284,456.0646978839735,0.0
1,133066.28871219646,36797.50153608696,1751193204060051.2,-75295.34549007272,1450006506969659.8,271.284,473.482517155934,2.9103830456733704e-11
1,152780.5412840577,36797.508924988695,1490607339941865.5,-86122.22666824142,1450006506969659.8,271.284,495.8220156330901,0.0
1,175415.53176954575,36797.59136216965,1193320567744957.2,-101070.32186061874,1450006506969659.8,271.284,525.1055383878338,0.0
1,201403.9780680049,36723.954725644246,879194828576054.1,-121850.51913518754,1450006506969659.8,271.284,563.1597888003578,0.0
1,231242.70680265783,35407.54477112423,660877937346320.8,-144795.56050906982,1450006506969659.8,271.284,600.338413363986,0.0
1,265502.15126021486,32861.31056090561,801298569632794.8,-130977.51940517384,1450006506969659.8,271.284,572.4313582711545,0.0
1,304837.256484628,31663.68824723689,1255252738248568.5,-98113.0849238752,1450006506969659.8,271.284,509.4639794354692,0.0
