particle_id,x,y,vx,vy,time,energy,faug
0,-50539043248190.36,24798772417.845303,1044.6591025400137,-0.0489636607798908,3123117714735.799,21499.34245737572,1.2952640437226115
0,-474653373149264.56,-743798405037.6034,-550.2910536530571,-0.8129593995824915,3842274192010.384,-12267.668670217508,1.3065483732774317
1,-83778263661824.14,27120001995.38126,932.8954068289092,-0.0085432669294075,3842274192010.384,22392.16822782054,1.3065483732774317
0,-917229456226858.4,-1394485432128.642,-460.8822599250085,-0.6751439418125413,4727029947328.75,-12509.052289068975,1.3192339533656106
1,-555889051230461.1,-712732030014.3464,-529.5480090630093,-0.63473357045472,4727029947328.75,-13145.91993232572,1.3192339533656106
0,-1381581846083159.5,-2072926570662.208,-396.6861940821992,-0.5782282587342243,5815517322893.456,-12508.797063274324,1.3336370584388306
1,-1074456203291389.0,-1330489382629.1182,-434.9420683038902,-0.5157040529100723,5815517322893.456,-13496.248323327614,1.3336370584388306
0,-1873753859620076.0,-2788842730840.3223,-341.1850353494333,-0.4953050338882652,7154649348474.241,-12508.677935226377,1.350183749474872
1,-1608606963900747.8,-1961627475435.456,-367.3391624296195,-0.4326713884865389,7154649348474.241,-13496.150907711388,1.350183749474872
0,-2393132680618863.0,-3541397063649.8877,-293.0197163905621,-0.4238241718325432,8802141659541.008,-12508.608875452976,1.3694646142889004
1,-2163081432850423.2,-2612820272114.7227,-309.31844644946636,-0.3622651973690385,8802141659541.008,-13496.110177608309,1.3694646142889004
0,-2945911938400237.0,-4339658510804.524,-255.05910424248768,-0.3677766845617488,10829000000000.014,-12508.60887545298,1.3923267234379817
1,-2740746895252726.0,-3287697863751.4165,-264.2400580132393,-0.3080025705710049,10829000000000.014,-13496.1101776083,1.3923267234379817
