particle_id,x,y,vx,vy,time,energy,faug
0,-5272301108191.034,47372989796581.195,826.9125107833516,261.141083319784,732130254051.978,45526.65808314376,1.2637427996007775
0,127422745865232.44,74691614287773.48,744.4339726979737,118.13309068387436,900716987727.0834,42618.82085908679,1.2587285409280902
0,274995568100721.3,95891051756967.77,684.4896009295945,91.22436250198608,1108123981340.8296,42614.26017680377,1.2579487166853152
0,443583713620905.0,117251411697524.2,640.0868357126636,77.77777154102205,1363290328431.9043,42614.477735519875,1.2598707774877878
0,638349909683925.6,140140041377636.16,602.8902109300719,68.83204035962339,1677213516620.3262,42614.54255576388,1.2637062137312856
0,864438096546239.2,165311255651569.25,569.5349602511094,62.006067608248,2063423411482.4,42614.57472214068,1.269032721645635
0,1127319938508704.0,193350448158627.28,538.347268390619,56.36337217043043,2538565384109.942,42614.59580967897,1.2756328118918618
0,1432903074946495.5,224783540677380.88,508.35546796412285,51.447868974284205,3123117714735.799,42614.60875894049,1.283417978025842
0,1787523874528877.0,260106923025102.12,478.92461397031144,47.00439336171733,3842274192010.384,42614.61478550614,1.292392036564137
0,2198015176922726.0,299810166670019.0,450.54727306903817,43.00630935811232,4727029947328.75,42614.63059520683,1.3026353118016858
0,2674586462226453.0,344769419796294.3,426.65931823207336,39.83754301585443,5815517322893.456,42614.63059520685,1.3143023014421995
0,3231677007380643.5,396309381861794.94,406.6128919660445,37.31634418838737,7154649348474.241,42614.630595206865,1.327630633779188
0,3886699807179368.0,455991504540219.25,389.6024834263392,35.27550287725855,8802141659541.008,42614.63059520684,1.3429630672588544
0,4660748657518075.0,525681684499045.7,375.0645858050853,33.602852762793624,10829000000000.014,42614.630595206865,1.3607875231185078
