particle_id,x,y,vx,vy,time,energy,faug
0,-12311976930534.03,-604957597585.4874,-1073.954179977081,-43.323443691842506,732130254051.978,-29363.825290465145,1.2523556633121502
0,-136120928607747.14,-5356168795308.568,-647.087543402721,-24.607609136346447,900716987727.0834,-37284.574310404045,1.2592922736969527
0,-262034351666344.9,-10135730378038.78,-574.9975815050575,-21.79760369770888,1108123981340.8296,-37310.58326399018,1.26683428824639
0,-401622302624168.7,-15422631486784.77,-522.7950642484242,-19.786192314870306,1363290328431.9043,-37310.28849661609,1.2750752092403397
0,-558426736024361.5,-21353587147311.527,-478.6233898541093,-18.093737482153827,1677213516620.3262,-37310.12549765769,1.284130098013772
0,-735150154664044.6,-28031173858810.45,-438.384434829165,-16.557339655195527,2063423411482.4,-37310.04346498649,1.2941424156306718
0,-933979747081299.4,-35537625433795.92,-400.06869917212344,-15.09796344265576,2538565384109.942,-37310.00620388068,1.3052937194544718
0,-1156459063425178.8,-43930357362866.88,-362.4639891254173,-13.668337749269574,3123117714735.799,-37309.98374410636,1.317817740425425
0,-1403113525380799.0,-53227942476012.55,-324.70592360964764,-12.235024758602616,3842274192010.384,-37309.967730586235,1.3320213897745763
0,-1672809430609737.2,-63385953008191.98,-286.07512217971333,-10.770410795315994,4727029947328.75,-37309.94582496952,1.3483171240818292
0,-1961741439828542.0,-74258767739971.97,-245.87818837446588,-9.248064710841618,5815517322893.456,-37309.91246856106,1.367274707036186
0,-2263118394020935.5,-85587881952793.81,-206.1175220350435,-7.743679115192146,7154649348474.241,-37309.88635867836,1.389707690723549
0,-2570638026101307.5,-97133526688209.12,-168.7848926588418,-6.332424950152057,8802141659541.008,-37309.886358678355,1.416826797642769
0,-2874742736736200.0,-108533067505598.12,-132.63612871277775,-4.967090177302658,10829000000000.014,-37309.886358678355,1.4505300469516178
1,-672680888102312.9,151183400902.10773,555.4074316927591,0.062194917263506,10829000000000.014,-262.77152193989605,1.4505300469516178
