particle_id,x,y,vx,vy,time,energy,faug
0,-56230063760213.05,-525090552583.27344,-1193.8330422757106,-10.921822590727745,595097812300.4202,403026.9558424342,1.155383177357908
0,-212965635609294.2,-1958149287568.9585,-1113.0733509071183,-10.174543473575492,732130254051.978,402677.3941984067,1.1569618110864794
0,-397057162463366.8,-3640765167108.6514,-1074.809491147532,-9.823253813740733,900716987727.0834,402677.5427080591,1.1585895575830538
0,-616874424121487.5,-5649711783766.082,-1046.9030005536897,-9.567529981303856,1108123981340.8296,402677.5941011682,1.1602690174021917
0,-880884183370845.4,-8062412930392.626,-1023.7814993909016,-9.355842326334535,1363290328431.9043,402677.6215938894,1.162002988066119
0,-1198901039859022.2,-10968571735135.133,-1003.3470900258648,-9.168854221924793,1677213516620.3262,402677.6366740732,1.1637944836631584
0,-1582611287363385.5,-14474982093185.229,-984.5758466155248,-8.99714427138836,2063423411482.4,402677.6439807267,1.1656467568824955
0,-2046044179825778.5,-18709841471878.434,-966.9328300902208,-8.8357937096333,2538565384109.942,402677.6468319667,1.1675633238550236
1,-196908543422848.5,-403937477988.23,-1105.0692923544752,-2.200405925608029,2538565384109.942,381120.76886936673,1.1675633238550236
0,-2606677930038202.5,-23832863040908.777,-952.4022133502364,-8.70293010809192,3123117714735.799,402677.6468319669,1.1695479922325511
1,-806685942046291.1,-1616735148499.0005,-1007.7064347985362,-2.003374734909225,3123117714735.799,380392.2898040184,1.1695479922325511
0,-3287293794803796.0,-30052223597741.742,-941.273922559257,-8.601190061247769,3842274192010.384,402677.6468319667,1.1716048930112404
1,-1514346636213253.2,-3023381068970.2153,-964.7941049432376,-1.9175530791254716,3842274192010.384,380392.39966874686,1.1716048930112404
0,-4115968301736019.0,-37624484876524.16,-932.6024969851744,-8.521920068632886,4727029947328.75,402677.6468319667,1.173738516707571
1,-2353287665402152.5,-4690684425664.157,-934.6318892082776,-1.8573857898864057,4727029947328.75,380392.5109058204,1.173738516707571
0,-5127099267060517.0,-46863968769029.33,-925.7619505769688,-8.459392184355854,5815517322893.456,402677.6468319669,1.1759537529840605
1,-3359519736557431.5,-6690301558081.584,-916.386842167242,-1.821035332574226,5815517322893.456,380392.5109058203,1.1759537529840605
0,-6362909532052682.0,-58156498817058.555,-920.3177778414104,-8.409631445739459,7154649348474.241,402677.6468319668,1.1782559236563663
1,-4578158486211452.0,-9111936175846.146,-904.842954780148,-1.7980528853922086,7154649348474.241,380392.51090582024,1.1782559236563663
0,-7875278942128981.0,-71976140756180.69,-915.9570745720256,-8.36977586942338,8802141659541.008,402677.6468319669,1.1806508686854895
1,-6061789821396919.0,-12060104185872.686,-896.9700599844358,-1.7823864759675043,8802141659541.008,380392.5109058203,1.1806508686854895
0,-9727987807065528.0,-88905702884083.66,-912.4479090302608,-8.337704429206944,10829000000000.014,402677.6468319667,1.1831450234875658
1,-7873616377097789.0,-15660405869283.924,-891.3374567171809,-1.771181817042154,10829000000000.014,380392.5109058203,1.1831450234875658
